              latlon ;city
-75.74632,39.60274; Newark
-75.71161,39.77518; Hockessin
-75.68381,39.86163; Kennett Square
-75.67378,39.67308; Newark
-75.65169,41.46214; Dickson City
-75.64957,40.05586; Lionville
-75.645,39.73053; Wilmington
-75.6371,40.0953; Chester Springs
-75.57109,39.9692; West Chester
-75.56923,38.40317; Salisbury
-75.56607,39.90373; Westchester
-75.56273,39.99627; West Chester
-75.54449,39.87233; Glen Mills
-75.53472,39.83064; Wilmington
-75.50537,39.80089; Wilmington
-75.5053,39.157; Dover
-75.4665,39.7067; Pennsgrove
-75.4251,40.0704; Southeastern
-75.39334,40.08533; King of Prussia
-75.38796,40.044; Wayne
-75.38388,40.04363; Wayne
-75.36913,40.04097; Wayne
-75.36462,39.91297; Media
-75.3643,40.09431; King of Prussia
-75.3614,40.44867; Quakertown
-75.36082,40.09187; King of Prussia
-75.34569,41.0762; Scotrun
-75.31642,40.02037; Bryn Mawr
-75.31375,40.14246; East Norriton
-75.3092,39.9769; Havertown
-75.28998,40.09489; Conshohocken
-75.28842,40.00868; Ardmore
-75.28663,40.09418; Conshohocken
-75.28558,40.11486; Plymouth Meeting
-75.28531,40.11219; Plymouth Meeting
-75.28129,40.71121; Easton
-75.27377,40.00225; Wynnewood
-75.24218,40.23635; North Wales
-75.24007,40.00536; Bala Cynwyd
-75.22649,40.18829; Springhouse
-75.22532,40.02572; Manayunk
-75.22505,40.26377; Chalfont
-75.22299,40.0027; Bala Cydwyd
-75.2139,40.10959; Flourtown
-75.2131,40.10387; Flourtown
-75.20659,40.07597; Philadelphia
-75.19216,39.95278; Philadelphia
-75.1919,39.962; Philadelphia
-75.1831,40.1805; Maple Glen
-75.17163,39.95339; Philadelphia
-75.17072,39.96067; Philadelphia
-75.16999,39.95322; Philadelphia
-75.16995,39.92301; Philadelphia
-75.16869,40.14208; Dresher
-75.1669,39.94962; Philadelphia
-75.16646,39.95477; Philadelphia
-75.16634,39.94784; Philadelphia
-75.16527,39.95262; Philadelphia
-75.16494,39.94621; Philadelphia
-75.16428,39.94922; Philadelphia
-75.15994,39.95184; Philadelphia
-75.15705,39.94252; Philadelphia
-75.15359,39.97982; Philadelphia
-75.14787,39.9415; Philadelphia
-75.14541,39.95136; Philadelphia
-75.1409,38.73612; Rehoboth
-75.14067,39.94786; Philadelphia
-75.13969,40.22359; Warrington
-75.13443,40.1218; Roslyn
-75.1307,40.32131; Doylestown
-75.13054,40.3101; Doylestown
-75.12791,40.27514; Doylestown
-75.12569,40.10255; Jenkintown
-75.12304,40.16004; Upper Moreland
-75.12207,39.94824; Camden
-75.12183,40.14396; Willow Grove
-75.12181,40.15643; Willow Grove
-75.1213,38.72177; Rehoboth Beach
-75.10772,38.33678; Ocean City
-75.09381,40.08642; Huntingdon Valley
-75.08663,40.2596; Jamison
-75.07115,40.17107; Huntingdon Valley
-75.06021,40.18413; Warminster
-75.04365,40.17441; Upper Southampton Township
-75.04032,39.43113; Vineland
-75.03171,39.89782; Haddonfield
-75.03082,39.93447; Cherry Hill
-75.02115,39.9392; Cherry Hill
-74.9996,39.9071; Cherry Hill
-74.99727,39.86004; Cherry Hill
-74.99276,39.91091; Cherry Hill
-74.982,40.1489; Trevose
-74.9623,40.0118; Riverside
-74.9534,39.65275; Monroe Township
-74.9514,40.36439; New Hope
-74.9449,40.0205; Delran
-74.9448,39.96474; Moorestown
-74.94163,40.23541; Newtown
-74.93694,40.22791; Newtown
-74.9333,39.7747; Berlin
-74.90744,40.18059; Langhorne
-74.87526,39.9495; Mount Laurel
-74.8724,39.0186; Rio Grande
-74.86609,40.19829; Yardley
-74.83902,40.24252; Yardley
-74.79658,39.8511; Medford
-74.7941,40.00427; Mt Holly
-74.70694,40.1397; Bordentown
-74.69406,40.20877; Hamilton
-74.68888,40.60423; Branchburg
-74.67171,40.22974; Hamilton Square
-74.6636,40.1735; Yardville
-74.65949,40.34986; Princeton
-74.6581,39.4614; Hamilton
-74.65502,40.23435; Lawrenceville
-74.64607,39.45201; Mays Landing
-74.64484,40.50225; Hillsborough
-74.63605,40.17654; Trenton
-74.59495,39.32938; Somers Point
-74.57762,40.65998; Basking Ridge
-74.57465,40.82803; Randolph
-74.5238,40.3118; Cranbury
-74.52036,40.52311; Somerset
-74.5176,40.9083; Rockaway
-74.5076,40.9272; Rockaway
-74.50321,40.86425; Denville
-74.49931,39.32986; Margate City
-74.49455,39.45988; Absecon
-74.48171,40.7966; Morristown
-74.48152,40.66964; Gillette
-74.48142,40.82197; Morris Plains
-74.4451,39.3515; Atlantic City
-74.44115,39.3529; Atlantic City
-74.43436,40.55283; Piscataway
-74.4338,40.5552; South Plainfield
-74.42378,40.4457; Milltown
-74.41712,39.35992; Atlantic City
-74.39074,40.78828; Florham Park
-74.36384,40.73787; Shorthills
-74.36219,40.80262; East Hanover
-74.35778,40.71708; Summit
-74.34729,40.65212; Westfield
-74.34624,40.555; Edison
-74.33625,40.54424; Edison
-74.31531,40.79592; Livingston
-74.30892,40.24136; Freehold
-74.30821,40.3454; Marlboro
-74.30732,40.72401; Millburn
-74.30525,40.32141; Manalapan
-74.30428,40.6886; Union
-74.30191,40.55485; Woodbridge
-74.29829,40.56143; Woodbridge
-74.2959,40.5679; Woodbridge
-74.29092,40.25753; Freehold
-74.2863,40.5538; Woodbridge
-74.2771,40.4664; South Amboy
-74.26948,40.93791; Wayne
-74.26189,40.89125; Wayne
-74.26005,40.74614; South Orange
-74.25739,40.89178; Wayne
-74.25353,40.30227; Marlboro
-74.23506,40.40863; Matawan
-74.23175,39.80392; Forked River
-74.22623,40.52911; Staten Island
-74.22461,40.13659; Howell
-74.22295,40.81801; Montclair
-74.20811,40.83989; Upper Montclair
-74.1858,41.1547; Sloatsburg
-74.1748,40.705; Newark
-74.17142,40.73684; Newark
-74.16908,40.58143; Staten Island
-74.16844,40.58548; Staten Island
-74.1665,41.01079; Wyckoff
-74.15619,40.82291; Nutley
-74.14967,41.31237; Monroe
-74.13418,40.4106; Middletown
-74.13248,40.61251; Staten Island
-74.13117,40.96227; Glen Rock
-74.12611,41.31636; Central Valley
-74.1258,42.855; Pattersonville
-74.11225,41.11188; Airmont
-74.11031,40.56971; Staten Island
-74.10531,40.63063; Staten Island
-74.08465,41.74781; New Paltz
-74.07888,40.91489; Paramus
-74.0747,40.9581; Paramus
-74.07178,40.94626; Paramus
-74.0687,40.85825; Hasbrouck Heights
-74.0686,40.35033; Red Bank
-74.06641,40.9193; Paramus
-74.06495,40.88711; Hackensack
-74.06292,40.33326; Shrewsbury
-74.06274,40.31652; Shrewsbury
-74.06191,40.13933; Sea Girt
-74.0617,41.5039; Newburgh
-74.04197,40.26503; Oakhurst
-74.04058,41.00347; Hillsdale
-74.03719,40.73135; Jersey City
-74.03279,40.61925; Brooklyn
-74.02999,40.73669; Hoboken
-74.02758,40.63198; Brooklyn
-74.02562,40.75098; Hoboken
-74.023,40.2637; Ocean Township
-74.02118,40.80149; North Bergen
-74.01424,40.70269; New York
-74.01328,40.70467; Manhattan
-74.0114,40.7026; New York
-74.01136,40.7052; New York
-74.01092,40.70853; New York
-74.0101,40.70953; New York
-74.00966,40.7065; New York
-74.00945,40.70865; New York
-74.00939,40.70465; New York
-74.00933,40.71045; New York
-74.00874,40.71528; New York
-74.00786,40.71227; Manhattan
-74.00747,40.71153; New York
-74.00737,40.70845; New York
-74.00708,40.70583; New York
-74.00695,40.70488; New York
-74.00569,40.7148; New York
-74.00564,40.72627; New York
-74.00361,40.75647; New York
-74.00344,40.71576; New York
-74.00267,40.73332; New York
-74.00155,40.74114; New York
-74.00152,40.73737; New York
-74.00089,40.73695; New York
-74.00035,40.72114; New York
-74.00027,40.74286; New York
-74.00001,40.7329; New York
-73.99991,40.71802; New York
-73.9988,40.75367; New York
-73.99856,40.74512; New York
-73.99761,40.7225; New York
-73.99723,40.7368; New York
-73.99704,40.7603; New York
-73.99656,40.72953; New York
-73.99623,40.75334; New York
-73.99596,40.6133; Brooklyn
-73.99527,40.73178; New York
-73.99517,40.72733; New York
-73.99471,40.69492; Brooklyn
-73.99351,40.74188; New York
-73.99309,40.75273; New York
-73.99288,40.68857; Brooklyn
-73.99241,40.73005; New York
-73.99241,40.75874; New York
-73.99209,40.74912; New York
-73.992,40.7497; New York
-73.99192,40.74406; New York
-73.99132,40.74486; New York
-73.99128,40.6924; Brooklyn
-73.99116,40.75533; New York
-73.99069,40.72976; New York
-73.99069,40.73655; Manhattan
-73.99067,40.70284; Brooklyn
-73.9903,40.7616; New York
-73.99013,40.75172; New York
-73.99002,40.73489; New York
-73.9899,40.71912; New York
-73.98932,40.75045; New York
-73.9892,40.7581; New York
-73.9891,40.74794; New York
-73.98866,40.75368; New York
-73.98842,40.75659; New York
-73.98775,40.75069; New York
-73.98749,40.75224; New York
-73.98731,40.76193; New York
-73.98728,40.72938; New York
-73.98703,40.76109; New York
-73.98693,40.74507; New York
-73.98666,40.73403; New York
-73.98662,40.81257; Edgewater
-73.98647,40.74006; New York
-73.98632,40.76208; New York
-73.98561,40.75783; New York
-73.98523,40.76358; New York
-73.98507,40.88127; Englewood
-73.98505,40.74773; New York
-73.98489,40.75995; New York
-73.9848,40.76916; New York
-73.9845,40.76075; New York
-73.98365,40.73816; New York
-73.9836,40.74399; New York
-73.98356,40.76698; New York
-73.98354,40.76222; New York
-73.98351,40.76072; New York
-73.98315,40.7629; Manhattan
-73.9826,40.75694; New York
-73.98246,40.7641; New York
-73.9824,40.74846; New York
-73.98232,40.76763; New York
-73.98229,40.76921; New York
-73.98222,40.75751; New York
-73.98217,40.77729; New York
-73.98196,40.74914; New York
-73.98145,40.73291; New York
-73.98121,40.76182; New York
-73.9812,40.78098; New York
-73.98085,40.74202; New York
-73.98083,40.76444; New York
-73.98014,41.01524; Old Tappan
-73.97989,40.75205; New York
-73.97969,40.76064; New York
-73.97964,40.75531; New York
-73.97915,40.78484; New York
-73.97912,40.76178; Manhattan
-73.97908,40.7624; New York
-73.97904,40.75851; New York
-73.97897,40.75052; New York
-73.97893,40.75336; New York
-73.97877,40.75647; New York
-73.97835,40.76387; New York
-73.97835,40.7648; New York
-73.9779,40.75208; New York
-73.97784,40.77878; New York
-73.97773,40.68444; Brooklyn
-73.9777,40.7636; New York
-73.9773,40.67205; Brooklyn
-73.977,40.7537; New York
-73.97695,40.77991; New York
-73.97681,40.75034; New York
-73.97673,40.74357; New York
-73.97635,40.7524; New York
-73.97566,40.75119; New York
-73.9755,40.752; New York
-73.97501,40.75602; New York
-73.97498,40.7501; New York
-73.97485,40.7531; New York
-73.97473,40.75829; New York
-73.97442,40.78335; New York
-73.9744,40.76241; New York
-73.9743,40.7565; New York
-73.97421,40.89359; Englewood
-73.97392,40.75155; New York
-73.97374,40.75947; New York
-73.97344,40.75504; New York
-73.97337,40.761; New York
-73.97303,40.79251; New York
-73.97288,40.79358; New York
-73.9723,40.7566; New York
-73.97215,40.78646; New York
-73.97209,40.75397; New York
-73.97171,40.7511; New York
-73.97143,40.75782; New York
-73.97071,40.79598; New York
-73.97049,40.75628; New York
-73.9704,40.84967; Fort Lee
-73.96997,40.76129; New York
-73.9694,40.8591; Fort Lee
-73.96927,40.761; New York
-73.96908,40.79855; New York
-73.96855,40.75492; New York
-73.96652,40.80461; New York
-73.9657,40.7625; New York
-73.96453,40.80695; New York
-73.96442,40.7564; New York
-73.96355,40.76583; New York
-73.9616,40.76024; New York
-73.96135,40.57765; Brooklyn
-73.96084,40.97245; Closter
-73.96038,41.09936; West Nyack
-73.95956,40.77417; New York
-73.9568,40.77099; New York
-73.95614,41.09939; West Nyack
-73.95603,40.78053; New York
-73.95504,40.77743; New York
-73.95464,40.76977; New York
-73.95427,40.78723; New York
-73.95418,40.77459; New York
-73.95127,40.78259; New York
-73.95126,40.77258; New York
-73.95006,40.77603; New York
-73.94797,40.63254; Brooklyn
-73.94749,40.77943; New York
-73.94472,40.80743; New York
-73.93846,40.85096; New York
-73.92941,41.71596; Poughkeepsie
-73.9237,40.75594; Astoria
-73.9189,40.75904; Astoria
-73.91848,41.09103; Nyack
-73.916,41.62919; Poughkeepsie
-73.91073,40.77619; Astoria
-73.9104,40.75276; Woodside
-73.90842,40.87386; Bronx
-73.90687,40.87344; Bronx
-73.88247,42.82011; Niskayuna
-73.88033,41.69902; Poughkeepsie
-73.8719,40.7708; Flushing
-73.86138,40.83534; Bronx
-73.85963,41.15485; Ossining
-73.85805,40.70567; Glendale
-73.85583,42.63735; Slingerlands
-73.84834,41.01147; Ardsley
-73.847,40.71704; Forest Hills
-73.84493,40.72018; Forest Hills
-73.83909,42.68162; Albany
-73.8372,40.7816; Flushing
-73.83418,40.93971; Bronxville
-73.82962,40.98095; Yonkers
-73.82961,40.75801; Flushing
-73.8295,41.15238; Briarcliff Manor
-73.82944,40.78184; Whitestone
-73.82684,40.62516; Howard Beach
-73.82242,40.9903; Scarsdale
-73.817,42.71213; Albany
-73.81546,40.90244; Mount Vernon
-73.80624,40.97062; Scarsdale
-73.7961,41.0124; Hartsdale
-73.7954,40.94609; New Rochelle
-73.793,40.6547; Jamaica
-73.79055,42.60118; Glenmont
-73.7854,43.08157; Saratoga Springs
-73.7832,40.73318; Fresh Meadows
-73.7807,42.86137; Clifton Park
-73.78068,41.27344; Yorktown Heights
-73.77272,41.15854; Chappaqua
-73.7724,42.75469; Latham
-73.76191,40.76142; Bayside
-73.76034,42.72782; Latham
-73.75936,40.93225; Larchmont
-73.75824,41.03256; White Plains
-73.75585,42.76266; Latham
-73.74277,40.94065; Mamaroneck
-73.73868,40.7555; Douglaston
-73.73261,40.77398; Great Neck
-73.72867,41.20767; Mount Kisco
-73.72865,40.78798; Great Neck
-73.72616,40.62007; Cedarhurst
-73.72022,41.21507; Mt Kisco
-73.69962,40.79769; Manhasset
-73.69938,40.64038; Hewlett
-73.6908,40.75435; New Hyde Park
-73.68839,40.83055; Port Washington
-73.68498,40.69078; Franklin Square
-73.6848,40.98345; Rye
-73.68118,41.0027; Port Chester
-73.68098,40.73338; New Hyde Park
-73.67866,43.32955; Queensbury
-73.66998,41.41507; Carmel
-73.66718,40.58863; Long Beach
-73.66492,43.32628; Queensbury
-73.65446,40.60011; Island Park
-73.64996,40.7788; Roslyn Heights
-73.64514,40.65685; Rockville Center
-73.6435,40.792; Roslyn
-73.63765,40.73926; Mineola
-73.6355,40.84906; Glen Cove
-73.63427,40.72524; Garden City
-73.63177,40.86425; Glen Cove
-73.62648,40.80886; Greenvale
-73.62564,41.02558; Greenwich
-73.62462,41.03302; Greenwich
-73.62066,40.74229; Carle Place
-73.61904,40.75663; Westbury
-73.61477,40.74318; Garden City
-73.60129,41.03683; Cos Cob
-73.59873,40.74118; Westbury
-73.59638,40.74636; Westbury
-73.58996,40.7194; Uniondale
-73.57659,41.04194; Riverside
-73.55331,40.7559; Westbury
-73.5493,40.65652; Merrick
-73.54858,40.72479; East Meadow
-73.5477,41.10757; Stamford
-73.54527,41.0668; Stamford
-73.54251,41.05557; Stamford
-73.53568,40.78829; Jericho
-73.52897,40.77352; Hicksville
-73.52052,41.39219; Danbury
-73.51609,40.72562; Levittown
-73.50311,40.78319; Plainview
-73.5018,40.81012; Syosset
-73.4998,41.28921; Ridgefield
-73.49911,41.4764; New Fairfield
-73.49525,41.14636; New Canaan
-73.4826,40.7259; Bethpage
-73.4749,40.6667; Massapequa
-73.46859,41.07896; Darien
-73.46718,40.8161; Woodbury
-73.4545,40.66636; Massapequa
-73.43043,41.19041; Wilton
-73.42743,40.87108; Huntington
-73.42404,40.72688; Farmingdale
-73.42377,41.15585; Norwalk
-73.422,40.75088; Farmingdale
-73.41546,40.79097; Melville
-73.41442,41.56884; New Milford
-73.41255,40.82255; Huntington Station
-73.40456,41.12185; Norwalk
-73.36221,41.14118; Westport
-73.33322,41.13844; Westport
-73.33143,40.83826; Elwood
-73.32999,40.76321; Deer Park
-73.32245,40.83922; East Northport
-73.30066,41.41491; Newtown
-73.29583,40.84297; Commack
-73.267,41.3269; Monroe
-73.23139,41.46365; Southbury
-73.21981,41.22966; Trumbull
-73.21954,41.1564; Trumbull
-73.21481,40.72895; Islip
-73.2143,44.4807; Burlington
-73.20953,44.44553; South Burlington
-73.2028,42.5274; Lanesborough
-73.19528,42.46775; Pittsfield
-73.19114,40.8544; Smithtown
-73.18019,40.80502; Islandia
-73.17731,44.46838; S. Burlington
-73.13224,41.19897; Stratford
-73.12874,40.8634; Lake Grove
-73.11707,40.75383; Oakdale
-73.11185,41.29039; Shelton
-73.10961,41.59342; Watertown
-73.10744,40.94084; Setauket
-73.1001,44.4389; Williston
-73.08156,40.73647; Sayville
-73.08127,40.85738; Centereach
-73.08103,41.81968; Torrington
-73.07649,41.21525; Milford
-73.06851,40.94583; Port Jefferson
-73.05536,40.86282; Selden
-73.01823,41.25322; Orange
-72.98719,40.94183; Miller Place
-72.98565,41.2796; Town of Orange
-72.97231,41.3925; Woodbridge
-72.93653,41.68662; Bristol
-72.92444,41.30543; New Haven
-72.92217,41.69084; Bristol
-72.91986,41.36844; Hamden
-72.8717,41.35487; North Haven
-72.85339,41.39792; North Haven
-72.82707,41.72772; Farmington
-72.82694,41.27761; Branford
-72.82375,41.66884; Plainville
-72.80001,41.88047; Simsbury
-72.79864,40.87063; Manorville
-72.78857,41.95258; Granby
-72.74482,41.78606; West Hartford
-72.74462,41.76076; West Hartford
-72.72956,41.67794; West Hartford
-72.72578,42.11402; Westfield
-72.72381,41.69793; Newington
-72.67841,41.6582; Rocky Hill
-72.67677,41.76716; Hartford
-72.67038,41.92926; Windsor Locks
-72.67023,41.76059; Hartford
-72.66978,41.76298; Hartford
-72.66215,40.91697; Riverhead
-72.65592,41.69132; Wethersfield
-72.63188,42.31788; Northampton
-72.62338,41.72117; Glastonbury
-72.59818,41.27933; Madison
-72.58364,41.9901; Enfield
-72.5827,42.0939; Springfield
-72.57648,42.17565; Chicopee
-72.56846,41.76701; Manchester
-72.56327,41.80423; Manchester
-72.5628,41.832; South Windsor
-72.55528,42.05649; Longmeadow
-72.54767,41.80962; Manchester
-72.52109,40.87872; Hampton Bays
-72.52007,42.37661; Amherst
-72.49694,41.82653; Vernon
-72.39908,40.89646; Southampton
-72.3768,41.2968; Old Saybrook
-72.3323,41.57571; Colchester
-72.30611,42.92401; Keene
-72.28723,42.93238; Keene
-72.24409,41.80496; Storrs
-72.18595,40.963; East Hampton
-72.07643,41.33566; Groton
-72.02741,41.36383; Groton
-71.95908,41.37242; Mystic
-71.95891,41.37749; Mystic
-71.83939,42.20111; Auburn
-71.80648,42.29019; Worcester
-71.79475,42.2666; Worcester
-71.74224,42.53445; Leominster
-71.7186,42.5258; Leominster
-71.61674,42.35253; Marlborough
-71.60798,42.28492; Westborough
-71.60416,42.33527; Marlborough
-71.55857,43.45901; Tilton
-71.54581,42.34894; Marlborough
-71.52031,42.29229; Southborough
-71.4979,42.76626; Nashua
-71.49605,41.70385; Warwick
-71.4934,43.2225; Concord
-71.48898,41.4424; Wakefield
-71.4802,41.9353; Lincoln
-71.47854,42.01578; Woonsocket
-71.4741,42.94327; Bedford
-71.45659,41.76281; Cranston
-71.45392,42.47453; Acton
-71.45253,41.65683; East Greenwich
-71.45209,42.92986; Manchester
-71.44085,42.703; Nashua
-71.43536,42.30073; Framingham
-71.43086,42.36013; Sudbury
-71.42274,42.29926; Framingham
-71.42257,42.56751; Westford
-71.41335,41.82457; Providence
-71.40614,42.15273; Medway
-71.4006,41.82761; Providence
-71.38872,41.83002; Providence
-71.38746,42.2991; Natick
-71.36363,42.62355; Chelmsford
-71.36356,42.31692; Wayland
-71.35617,42.45581; Concord
-71.3471,41.9459; North Attleboro
-71.32533,41.79259; Seekonk
-71.31509,41.48779; Newport
-71.3123,42.03241; Plainville
-71.29709,42.29609; Wellesley
-71.28838,42.58093; Billerica
-71.27924,41.5241; Middletown
-71.25577,42.32585; Newton
-71.23511,42.29461; Needham
-71.23189,42.45177; Lexington
-71.22995,42.44895; Lexington
-71.22976,42.32686; Waban
-71.22309,42.22315; Westwood
-71.21483,42.30946; Newton
-71.21237,42.48587; Burlington
-71.212,42.47235; Burlington
-71.20746,42.35058; Newtonville
-71.19476,42.33034; Newton Centre
-71.19249,42.38886; Belmont
-71.19153,42.33017; Newton
-71.18913,42.18048; Norwood
-71.18664,42.42492; Arlington
-71.1852,42.3591; Newton
-71.18093,42.36676; Watertown
-71.17826,42.12325; Sharon
-71.17532,42.39739; Belmont
-71.17022,42.32188; Chestnut Hill
-71.16879,42.26144; Dedham
-71.1652,42.46055; Woburn
-71.15968,42.34884; Brighton
-71.15579,42.74214; Methuen
-71.15317,42.28726; West Roxbury
-71.15032,42.41426; Arlington
-71.1489,42.14174; Canton
-71.14312,42.38866; Cambridge
-71.14301,42.36328; Brighton
-71.14029,42.6565; Andover
-71.13677,42.45224; Winchester
-71.13618,42.51549; Woburn
-71.13479,42.33921; Brookline
-71.12813,42.41747; Medford
-71.1277,42.3351; Brookline
-71.12697,42.49865; Woburn
-71.12204,42.39575; Somerville
-71.12093,42.34169; Brookline
-71.12024,42.37437; Cambridge
-71.12022,42.37225; Cambridge
-71.11975,42.38193; Cambridge
-71.11885,42.3337; Brookline
-71.11547,42.66556; North Andover
-71.11473,42.35082; Brookline
-71.11408,42.3857; Somerville
-71.11274,42.37391; Cambridge
-71.10914,42.35041; Boston
-71.10632,42.33984; Boston
-71.10489,42.33762; Boston
-71.104,41.9059; Taunton
-71.10365,42.36538; Cambridge
-71.10352,42.51566; Reading
-71.1017,42.13382; Stoughton
-71.10012,42.34928; Boston
-71.09364,42.51914; Reading
-71.0897,42.35128; Boston
-71.08707,42.36241; Cambridge
-71.08491,42.34278; Boston
-71.08477,42.3463; Boston
-71.08404,42.34911; Boston
